Name,Value
Sustainment : Sea Port of Debarkation/Sea Port of Embarkation : Corps Support,S-G-USTSC-
Sustainment : Sea Port of Debarkation/Sea Port of Embarkation : Theater/Echelons Above Corps Support,S-G-USTST-
Sustainment : Supply,S-G-USS---
Sustainment : Supply : Corps Support,S-G-USSC--
Sustainment : Supply : Theater/Echelons Above Corps Support,S-G-USST--
Sustainment : Joint Information Bureau,S-G-USAPM-
Sustainment : Joint Information Bureau : Corps Support,S-G-USAPMC
Sustainment : Joint Information Bureau : Theater/Echelons Above Corps Support,S-G-USAPMT
Sustainment : Transportation,S-G-UST---
Sustainment : Transportation : Capability : Missile,S-G-USTI--
Sustainment : Transportation : Capability : Movement Control Center,S-G-USTM--
Sustainment : Transportation : Corps Support,S-G-USTC--
Sustainment : Transportation : Theater/Echelons Above Corps Support,S-G-USTT--
Sustainment : Transportation : Corps Support : Capability : Missile,S-G-USTIC-
Sustainment : Transportation : Theater/Echelons Above Corps Support : Capability : Missile,S-G-USTIT-
Sustainment : Transportation : Corps Support : Capability : Movement Control Center,S-G-USTMC-
Sustainment : Transportation : Theater/Echelons Above Corps Support : Capability : Movement Control Center,S-G-USTMT-
Sustainment : US Supply Class I,S-G-USS1--
Sustainment : US Supply Class I : Corps Support,S-G-USS1C-
Sustainment : US Supply Class I : Theater/Echelons Above Corps Support,S-G-USS1T-
Sustainment : US Supply Class II : Original,S-G-USS2--
Sustainment : US Supply Class II : Corps Support : Original,S-G-USS2C-
Sustainment : US Supply Class II : Theater/Echelons Above Corps Support : Original,S-G-USS2T-
Sustainment : US Supply Class III,S-G-USS3--
Sustainment : US Supply Class III : Capability : Aviation,S-G-USS3A-
Sustainment : US Supply Class III : Aviation : Corps,S-G-USS3AC
Sustainment : US Supply Class III : Aviation : Theater,S-G-USS3AT
Sustainment : US Supply Class III : Corps Support,S-G-USS3C-
Sustainment : US Supply Class III : Theater/Echelons Above Corps Support,S-G-USS3T-
Sustainment : US Supply Class IV,S-G-USS4--
Sustainment : US Supply Class IV : Corps Support,S-G-USS4C-
Sustainment : US Supply Class IV : Theater/Echelons Above Corps Support,S-G-USS4T-
Sustainment : US Supply Class V,S-G-USS5--
Sustainment : US Supply Class V : Corps Support,S-G-USS5C-
Sustainment : US Supply Class V : Theater/Echelons Above Corps Support,S-G-USS5T-
Sustainment : US Supply Class VI,S-G-USS6--
Sustainment : US Supply Class VI : Corps Support,S-G-USS6C-
Sustainment : US Supply Class VI : Theater/Echelons Above Corps Support,S-G-USS6T-
Sustainment : US Supply Class VII,S-G-USS7--
Sustainment : US Supply Class VII : Corps Support,S-G-USS7C-
Sustainment : US Supply Class VII : Theater/Echelons Above Corps Support,S-G-USS7T-
Sustainment : US Supply Class VIII,S-G-USS8--
Sustainment : US Supply Class VIII : Corps Support,S-G-USS8C-
Sustainment : US Supply Class VIII : Theater/Echelons Above Corps Support,S-G-USS8T-
Sustainment : US Supply Class IX,S-G-USS9--
Sustainment : US Supply Class IX : Corps Support,S-G-USS9C-
Sustainment : US Supply Class IX : Theater/Echelons Above Corps Support,S-G-USS9T-
Sustainment : US Supply Class X,S-G-USSX--
Sustainment : US Supply Class X : Corps Support,S-G-USSXC-
Sustainment : US Supply Class X : Theater/Echelons Above Corps Support,S-G-USSXT-
Sustainment : Water : Original,S-G-USSW--
Sustainment : Water : Corps Support : Original,S-G-USSWC-
Sustainment : Water : Theater/Echelons Above Corps Support : Original,S-G-USSWT-
Sustainment : Water Purification : Original,S-G-USSWP-
Sustainment : Water Purification : Corps Support : Original,S-G-USSWPC
Sustainment : Water Purification : Theater/Echelons Above Corps Support : Original,S-G-USSWPT
Sustainment : Broadcast,S-G-USAPB-
Sustainment : Broadcast : Corps Support,S-G-USAPBC
Sustainment : Broadcast : Theater/Echelons Above Corps Support,S-G-USAPBT
Naval : Naval : Capability : Special Operations Forces (SOF),S-F-N-----
